,loss,accuracy,val_loss,val_accuracy,lr
0,3.1198344230651855,0.08560523390769958,2.988884687423706,0.04188481718301773,5e-05
1,2.8342249393463135,0.13876771926879883,2.950537919998169,0.08376963436603546,5e-05
2,2.676628589630127,0.20092692971229553,2.915630340576172,0.10994764417409897,5e-05
3,2.5574097633361816,0.23555070161819458,2.8656086921691895,0.12827225029468536,5e-05
4,2.453125,0.26254090666770935,2.789884328842163,0.1596858650445938,5e-05
5,2.355015277862549,0.2884405553340912,2.6418206691741943,0.22774869203567505,5e-05
6,2.255988121032715,0.3064340353012085,2.4251112937927246,0.3324607312679291,5e-05
7,2.1609015464782715,0.3301526606082916,2.175126314163208,0.3848167657852173,5e-05
8,2.1020865440368652,0.3470556139945984,1.9604111909866333,0.44240838289260864,5e-05
9,2.046304225921631,0.3535986840724945,1.8114176988601685,0.4738219976425171,5e-05
10,1.9726482629776,0.3808614909648895,1.7140061855316162,0.4921466112136841,5e-05
11,1.9323889017105103,0.3844056725502014,1.638738989830017,0.5261780023574829,5e-05
12,1.901126742362976,0.4015812575817108,1.5766316652297974,0.5418848395347595,5e-05
13,1.8461624383926392,0.41739368438720703,1.524759292602539,0.5471203923225403,5e-05
14,1.7684043645858765,0.44901853799819946,1.4680720567703247,0.5523560047149658,5e-05
15,1.7270811796188354,0.4607415497303009,1.4297568798065186,0.5759162306785583,5e-05
16,1.689785122871399,0.4629225730895996,1.3786646127700806,0.5994764566421509,5e-05
17,1.6363821029663086,0.4765539765357971,1.339260220527649,0.5994764566421509,5e-05
18,1.5975908041000366,0.4948200583457947,1.2958823442459106,0.6256544589996338,5e-05
19,1.5736849308013916,0.4956379532814026,1.252932071685791,0.6387434601783752,5e-05
20,1.5198075771331787,0.5258996486663818,1.2219228744506836,0.6413612365722656,5e-05
21,1.4751485586166382,0.5324427485466003,1.1895647048950195,0.6439790725708008,5e-05
22,1.4589003324508667,0.5294438600540161,1.1473981142044067,0.6465968489646912,5e-05
23,1.4228389263153076,0.5441657304763794,1.1215001344680786,0.6492146849632263,5e-05
24,1.3793433904647827,0.5517993569374084,1.0954421758651733,0.6544502377510071,5e-05
25,1.3586608171463013,0.5637949705123901,1.0704100131988525,0.6806282997131348,5e-05
26,1.3186757564544678,0.5736095905303955,1.0496134757995605,0.6806282997131348,5e-05
27,1.2967594861984253,0.5806979537010193,1.011445164680481,0.6832460761070251,5e-05
28,1.2622888088226318,0.5970556139945984,0.9919856190681458,0.6963350772857666,5e-05
29,1.215525507926941,0.6101417541503906,0.9700929522514343,0.6937173008918762,5e-05
30,1.2197027206420898,0.602780818939209,0.9294037222862244,0.7198953032493591,5e-05
31,1.2205520868301392,0.6106870174407959,0.9126059412956238,0.7094240784645081,5e-05
32,1.1786701679229736,0.6139585375785828,0.885780930519104,0.7094240784645081,5e-05
33,1.1332861185073853,0.634678304195404,0.8770082592964172,0.7225130796432495,5e-05
34,1.140413761138916,0.630043625831604,0.845416784286499,0.7434554696083069,5e-05
35,1.0890859365463257,0.6540349125862122,0.8176060318946838,0.7513089179992676,5e-05
36,1.0823663473129272,0.6466739177703857,0.817521333694458,0.746073305606842,5e-05
37,1.054004192352295,0.6583969593048096,0.8008493781089783,0.7486910820007324,5e-05
