,loss,accuracy,val_loss,val_accuracy,lr
82,0.16154901683330536,0.952562689781189,0.32292693853378296,0.9424083828926086,5e-05
83,0.1588665097951889,0.9490185379981995,0.3247743844985962,0.9502617716789246,5e-05
84,0.15232780575752258,0.955561637878418,0.3027861416339874,0.9424083828926086,4e-05
85,0.16233231127262115,0.947110116481781,0.29596078395843506,0.9476439952850342,4e-05
86,0.13841597735881805,0.9544711112976074,0.2910095453262329,0.9424083828926086,4e-05
87,0.14524511992931366,0.955561637878418,0.32008758187294006,0.945026159286499,4e-05
88,0.1453549563884735,0.9563794732093811,0.3150741755962372,0.9345549941062927,4e-05
89,0.14582949876785278,0.9582878947257996,0.2920115888118744,0.9502617716789246,3.2e-05
90,0.13766911625862122,0.9569247364997864,0.31817975640296936,0.9371727705001831,3.2e-05
91,0.13715383410453796,0.9552890062332153,0.3127081096172333,0.945026159286499,3.2e-05
92,0.1490292102098465,0.9561068415641785,0.29871806502342224,0.9371727705001831,3.2e-05
93,0.13148097693920135,0.9585605263710022,0.3152501881122589,0.9476439952850342,3.2e-05
94,0.12064626067876816,0.9678298830986023,0.3035033345222473,0.945026159286499,2.56e-05
95,0.12285012006759644,0.9615594148635864,0.2964424192905426,0.9371727705001831,2.56e-05
96,0.13628190755844116,0.9574699997901917,0.2859155237674713,0.945026159286499,2.56e-05
97,0.11480051279067993,0.9631952047348022,0.2946922779083252,0.945026159286499,2.56e-05
98,0.13936661183834076,0.9566521048545837,0.303053081035614,0.9476439952850342,2.56e-05
99,0.13186880946159363,0.9580152630805969,0.3043403923511505,0.9476439952850342,2.56e-05
100,0.1331067979335785,0.9612867832183838,0.30715498328208923,0.9528796076774597,2.56e-05
101,0.12886546552181244,0.9623773097991943,0.3175511062145233,0.945026159286499,2.56e-05
102,0.1239817664027214,0.9640130996704102,0.31126144528388977,0.9397905468940735,2.048e-05
103,0.12071490287780762,0.9637404680252075,0.31283190846443176,0.9476439952850342,2.048e-05
104,0.12034784257411957,0.9648309946060181,0.30800649523735046,0.9424083828926086,2.048e-05
105,0.12285259366035461,0.9670119881629944,0.3101358115673065,0.9371727705001831,2.048e-05
106,0.11339418590068817,0.9681025147438049,0.3118222653865814,0.945026159286499,2.048e-05
107,0.1188495010137558,0.967284619808197,0.31123924255371094,0.9476439952850342,1.6384e-05
108,0.12969084084033966,0.9615594148635864,0.3210391402244568,0.945026159286499,1.6384e-05
109,0.11445839703083038,0.9656488299369812,0.3159775733947754,0.9528796076774597,1.6384e-05
110,0.12292949110269547,0.9631952047348022,0.3137708306312561,0.9476439952850342,1.6384e-05
111,0.10631712526082993,0.9700108766555786,0.30945760011672974,0.945026159286499,1.6384e-05
112,0.11473735421895981,0.9659214615821838,0.31754106283187866,0.9476439952850342,1.3107199e-05
113,0.11027523875236511,0.967284619808197,0.3122166395187378,0.9476439952850342,1.3107199e-05
114,0.11346364766359329,0.9675572514533997,0.3029509484767914,0.9476439952850342,1.3107199e-05
115,0.10563009232282639,0.9686477780342102,0.30617761611938477,0.9476439952850342,1.3107199e-05
116,0.10801882296800613,0.9691930413246155,0.31270214915275574,0.9476439952850342,1.3107199e-05

