,loss,accuracy,val_loss,val_accuracy,lr
0,3.305082321166992,0.04907306283712387,3.0194430351257324,0.04712041839957237,5e-05
1,3.102217674255371,0.08669574558734894,2.9867923259735107,0.057591624557971954,5e-05
2,2.957833766937256,0.12104689329862595,2.9575815200805664,0.08638743311166763,5e-05
3,2.8854005336761475,0.14394766092300415,2.921236515045166,0.12827225029468536,5e-05
4,2.806379556655884,0.15267175436019897,2.864999294281006,0.12827225029468536,5e-05
5,2.7465267181396484,0.161395862698555,2.7787299156188965,0.1780104786157608,5e-05
6,2.686990976333618,0.1864776462316513,2.6688783168792725,0.26178011298179626,5e-05
7,2.6369192600250244,0.20310796797275543,2.5418756008148193,0.3115183115005493,5e-05
8,2.599034547805786,0.20883315801620483,2.4214396476745605,0.376963347196579,5e-05
9,2.528616189956665,0.22764448821544647,2.3247339725494385,0.40575915575027466,5e-05
10,2.4761791229248047,0.252726286649704,2.243821620941162,0.40575915575027466,5e-05
11,2.4390714168548584,0.2535441517829895,2.1826484203338623,0.4214659631252289,5e-05
12,2.396193027496338,0.2565430700778961,2.1323301792144775,0.4267015755176544,5e-05
13,2.3555922508239746,0.2655397951602936,2.0805370807647705,0.4371727705001831,5e-05
14,2.3371827602386475,0.2641766667366028,2.040111541748047,0.4397905766963959,5e-05
15,2.286557674407959,0.282715380191803,1.9978468418121338,0.46858638525009155,5e-05
16,2.2434496879577637,0.29116684198379517,1.9583561420440674,0.4712041914463043,5e-05
17,2.2418599128723145,0.29880043864250183,1.9236737489700317,0.47905758023262024,5e-05
18,2.1886894702911377,0.29743731021881104,1.8893247842788696,0.47643980383872986,5e-05
19,2.1601359844207764,0.3091602921485901,1.8585084676742554,0.49476438760757446,5e-05
20,2.138597011566162,0.31379497051239014,1.8314125537872314,0.5052356123924255,5e-05
21,2.0989739894866943,0.32824426889419556,1.8058695793151855,0.5052356123924255,5e-05
22,2.085228204727173,0.34160304069519043,1.7802373170852661,0.5104712247848511,5e-05
23,2.042322874069214,0.34187567234039307,1.746874213218689,0.518324613571167,5e-05
24,2.03588604927063,0.35169029235839844,1.7217321395874023,0.5261780023574829,5e-05
25,1.990012288093567,0.36613959074020386,1.6975228786468506,0.5418848395347595,5e-05
26,1.9811216592788696,0.36314067244529724,1.670635461807251,0.5392670035362244,5e-05
27,1.9560513496398926,0.38031625747680664,1.6461927890777588,0.5418848395347595,5e-05
28,1.9354318380355835,0.3792257308959961,1.6265203952789307,0.536649227142334,5e-05
29,1.9017447233200073,0.39176663756370544,1.6041964292526245,0.5654450058937073,5e-05
30,1.8896851539611816,0.38386040925979614,1.5797019004821777,0.5680628418922424,5e-05
31,1.8383458852767944,0.41166847944259644,1.5558778047561646,0.5680628418922424,5e-05
32,1.8375091552734375,0.41902944445610046,1.531934142112732,0.5890052318572998,5e-05
33,1.812235713005066,0.4163031578063965,1.5079375505447388,0.5890052318572998,5e-05
34,1.7931451797485352,0.42093783617019653,1.4870495796203613,0.5759162306785583,5e-05
35,1.7792205810546875,0.43238821625709534,1.4613088369369507,0.5916230082511902,5e-05
36,1.7373226881027222,0.4364776313304901,1.4458506107330322,0.5811518430709839,5e-05
37,1.708066701889038,0.4405670762062073,1.4272733926773071,0.5942408442497253,5e-05
38,1.7158887386322021,0.44601961970329285,1.4061576128005981,0.6073298454284668,5e-05
39,1.7107264995574951,0.4514721930027008,1.3888444900512695,0.6099476218223572,5e-05
40,1.6867759227752686,0.45010906457901,1.362492322921753,0.6308900713920593,5e-05
41,1.6362817287445068,0.46673935651779175,1.349651575088501,0.6099476218223572,5e-05
42,1.6376301050186157,0.4656488597393036,1.3344013690948486,0.5994764566421509,5e-05
43,1.6085063219070435,0.4708288013935089,1.3074195384979248,0.6204188466072083,5e-05
44,1.6113463640213013,0.46892037987709045,1.2842304706573486,0.6282722353935242,5e-05
45,1.5666675567626953,0.4942747950553894,1.2683210372924805,0.6413612365722656,5e-05
46,1.5718196630477905,0.4787349998950958,1.2598464488983154,0.6387434601783752,5e-05
47,1.5359084606170654,0.5087240934371948,1.2472658157348633,0.6439790725708008,5e-05
48,1.5391502380371094,0.4863685965538025,1.2279621362686157,0.6492146849632263,5e-05
49,1.5285735130310059,0.49890947341918945,1.1957721710205078,0.6544502377510071,5e-05
50,1.5013095140457153,0.5095419883728027,1.1780767440795898,0.6701570749282837,5e-05
51,1.4913406372070312,0.5106325149536133,1.1683220863342285,0.6649214625358582,5e-05
52,1.4490563869476318,0.5343511700630188,1.1498557329177856,0.6649214625358582,5e-05
53,1.4476337432861328,0.5160850882530212,1.1271758079528809,0.6544502377510071,5e-05
54,1.4203439950942993,0.5340785384178162,1.112817406654358,0.6884816884994507,5e-05
55,1.4033466577529907,0.5403489470481873,1.1099324226379395,0.6753926873207092,5e-05
56,1.3956128358840942,0.5387132167816162,1.0826115608215332,0.6884816884994507,5e-05
57,1.3925106525421143,0.542802631855011,1.0798404216766357,0.6780104637145996,5e-05
58,1.356611967086792,0.54989093542099,1.0563935041427612,0.6780104637145996,5e-05
59,1.350579857826233,0.5602508187294006,1.03983473777771,0.6806282997131348,5e-05
60,1.3264657258987427,0.5629770755767822,1.0328644514083862,0.698952853679657,5e-05
61,1.3296853303909302,0.5493456721305847,1.0272594690322876,0.6727748513221741,5e-05
62,1.303376317024231,0.5744274854660034,1.0087331533432007,0.6832460761070251,5e-05
63,1.2973310947418213,0.5823336839675903,0.9834907650947571,0.7146596908569336,5e-05
64,1.2924703359603882,0.5779716372489929,0.9824324250221252,0.698952853679657,5e-05
65,1.2818238735198975,0.5695201754570007,0.9794186949729919,0.6858638525009155,5e-05
66,1.255863904953003,0.5877862572669983,0.9502546191215515,0.7068063020706177,5e-05
67,1.250857949256897,0.590239942073822,0.9352156519889832,0.7198953032493591,5e-05
68,1.2269952297210693,0.6079607605934143,0.9358437657356262,0.7146596908569336,5e-05
69,1.2207393646240234,0.5956924557685852,0.9175795316696167,0.7329843044281006,5e-05
70,1.227730631828308,0.6016902923583984,0.9056268930435181,0.7251309156417847,5e-05
71,1.2034645080566406,0.6134133338928223,0.9018450975418091,0.7382199168205261,5e-05
72,1.1961039304733276,0.6090512275695801,0.9075794219970703,0.7329843044281006,5e-05
73,1.193533182144165,0.6079607605934143,0.8920632600784302,0.7146596908569336,5e-05
74,1.1710805892944336,0.6180480122566223,0.874428927898407,0.7434554696083069,5e-05
75,1.1511226892471313,0.6262268424034119,0.8692941069602966,0.7303664684295654,5e-05
76,1.1489357948303223,0.6180480122566223,0.8664286136627197,0.7329843044281006,5e-05
77,1.1502901315689087,0.6267721056938171,0.8546679615974426,0.7434554696083069,5e-05
78,1.1487120389938354,0.6229552626609802,0.8544057607650757,0.7617800831794739,5e-05
79,1.1378560066223145,0.6123228073120117,0.8432267308235168,0.7565445303916931,5e-05
80,1.1170194149017334,0.6322246193885803,0.8294928669929504,0.7565445303916931,5e-05
81,1.1103765964508057,0.6169574856758118,0.8048997521400452,0.7617800831794739,5e-05
82,1.1024762392044067,0.6297709941864014,0.786649227142334,0.7565445303916931,5e-05
83,1.0872217416763306,0.6436750292778015,0.7795266509056091,0.7565445303916931,5e-05
84,1.06000816822052,0.6496728658676147,0.7745001912117004,0.7565445303916931,5e-05
85,1.0880872011184692,0.6365866661071777,0.7956942319869995,0.7670156955718994,5e-05
86,1.039284586906433,0.6633042693138123,0.7606656551361084,0.7853403091430664,5e-05
87,1.0421967506408691,0.6553980112075806,0.7645742893218994,0.7801046967506409,5e-05
