,loss,accuracy,val_loss,val_accuracy,lr
0,3.2770638465881348,0.06434024125337601,3.0775063037872314,0.04973822087049484,5e-05
1,3.0990588665008545,0.08751363307237625,3.007594347000122,0.04712041839957237,5e-05
2,2.987093210220337,0.11232279241085052,2.9734065532684326,0.03926701471209526,5e-05
3,2.9005117416381836,0.124318428337574,2.9372498989105225,0.03664921596646309,5e-05
4,2.8129196166992188,0.15676118433475494,2.884828805923462,0.060209423303604126,5e-05
5,2.751452684402466,0.16766630113124847,2.804091215133667,0.1335078477859497,5e-05
6,2.7060232162475586,0.17666302621364594,2.6945858001708984,0.2225130945444107,5e-05
7,2.648721694946289,0.19329334795475006,2.5631890296936035,0.29842931032180786,5e-05
8,2.5766561031341553,0.23009814321994781,2.435188055038452,0.3560209572315216,5e-05
9,2.5408430099487305,0.2279171198606491,2.3310415744781494,0.3664921522140503,5e-05
10,2.4732563495635986,0.252726286649704,2.2413101196289062,0.39790576696395874,5e-05
11,2.440626859664917,0.24536532163619995,2.170475482940674,0.4188481569290161,5e-05
12,2.4111552238464355,0.25245365500450134,2.1099343299865723,0.4188481569290161,5e-05
13,2.333664655685425,0.27317339181900024,2.0469601154327393,0.42408376932144165,5e-05
14,2.3031156063079834,0.28462377190589905,1.9963293075561523,0.45287957787513733,5e-05
15,2.277127504348755,0.2887131869792938,1.955782413482666,0.4659685790538788,5e-05
16,2.234097480773926,0.30179935693740845,1.914025068283081,0.47643980383872986,5e-05
17,2.208212375640869,0.31243184208869934,1.8749357461929321,0.4895288050174713,5e-05
18,2.1718554496765137,0.312704473733902,1.8400112390518188,0.5104712247848511,5e-05
19,2.144869804382324,0.3162486255168915,1.8071682453155518,0.49738219380378723,5e-05
20,2.1061394214630127,0.3413304388523102,1.7747057676315308,0.5,5e-05
21,2.046348810195923,0.3465103507041931,1.7362418174743652,0.5209423899650574,5e-05
22,2.0499439239501953,0.3448745906352997,1.7097852230072021,0.5445026159286499,5e-05
23,2.018561363220215,0.36041438579559326,1.683875560760498,0.5497382283210754,5e-05
24,1.98324453830719,0.3655943274497986,1.654611587524414,0.5392670035362244,5e-05
25,1.9685382843017578,0.3655943274497986,1.6276428699493408,0.5418848395347595,5e-05
26,1.9501334428787231,0.3786804676055908,1.6043413877487183,0.5575916171073914,5e-05
27,1.911674976348877,0.3914940059185028,1.5817681550979614,0.554973840713501,5e-05
28,1.8771188259124756,0.3947655260562897,1.5584499835968018,0.5628272294998169,5e-05
29,1.8443926572799683,0.4070338010787964,1.5237276554107666,0.573298454284668,5e-05
30,1.8320454359054565,0.4105779826641083,1.494558334350586,0.5759162306785583,5e-05
31,1.8193247318267822,0.41739368438720703,1.466099739074707,0.5942408442497253,5e-05
32,1.79546058177948,0.42529988288879395,1.444290280342102,0.5837696194648743,5e-05
33,1.7818310260772705,0.4392039179801941,1.4213422536849976,0.6020942330360413,5e-05
34,1.7519958019256592,0.43402400612831116,1.3929063081741333,0.6125654578208923,5e-05
35,1.711679220199585,0.44329333305358887,1.3633480072021484,0.6047120690345764,5e-05
36,1.7249985933303833,0.4405670762062073,1.349072813987732,0.6099476218223572,5e-05
37,1.6887439489364624,0.4536532163619995,1.3219802379608154,0.6047120690345764,5e-05
38,1.6631780862808228,0.4558342397212982,1.2976144552230835,0.6125654578208923,5e-05
39,1.6599394083023071,0.45746999979019165,1.2835156917572021,0.6178010702133179,5e-05
40,1.6145827770233154,0.47464558482170105,1.2631839513778687,0.6492146849632263,5e-05
41,1.5839791297912598,0.48309704661369324,1.240402102470398,0.6387434601783752,5e-05
42,1.5783616304397583,0.47764450311660767,1.2139484882354736,0.6492146849632263,5e-05
43,1.55636727809906,0.4956379532814026,1.192742109298706,0.6361256837844849,5e-05
44,1.554854393005371,0.4934569299221039,1.1730178594589233,0.6335078477859497,5e-05
45,1.5357366800308228,0.497273713350296,1.1601413488388062,0.6623036861419678,5e-05
46,1.5099800825119019,0.5079061985015869,1.138938546180725,0.6727748513221741,5e-05
47,1.4797847270965576,0.5163576602935791,1.1204283237457275,0.6701570749282837,5e-05
48,1.4844298362731934,0.5188113451004028,1.1005247831344604,0.6806282997131348,5e-05
